"Label","prompt","src","response","remove","text"
"White",NA,"json-against-humanity/src/Base","Hot cheese.",FALSE,"Hot cheese."
"White",NA,"json-against-humanity/src/Base","A mopey zoo lion.",FALSE,"A mopey zoo lion."
"White",NA,"json-against-humanity/src/Base","Teenage pregnancy.",FALSE,"Teenage pregnancy."
"White",NA,"json-against-humanity/src/Base","A Bop It&trade;.",FALSE,"A Bop It&trade;."
"White",NA,"json-against-humanity/src/Base","Expecting a burp and vomiting on the floor.",FALSE,"Expecting a burp and vomiting on the floor."
"White",NA,"json-against-humanity/src/Base","Horrifying laser hair removal accidents.",FALSE,"Horrifying laser hair removal accidents."
"White",NA,"json-against-humanity/src/Base","Boogers.",FALSE,"Boogers."
"White",NA,"json-against-humanity/src/Base","Unfathomable stupidity.",FALSE,"Unfathomable stupidity."
"White",NA,"json-against-humanity/src/Base","Breaking out into song and dance.",FALSE,"Breaking out into song and dance."
"White",NA,"json-against-humanity/src/Base","Soup that is too hot.",FALSE,"Soup that is too hot."
"White",NA,"json-against-humanity/src/Base","Morgan Freeman's voice.",FALSE,"Morgan Freeman's voice."
"White",NA,"json-against-humanity/src/Base","MechaHitler.",FALSE,"MechaHitler."
"White",NA,"json-against-humanity/src/Base","The true meaning of Christmas.",FALSE,"The true meaning of Christmas."
"White",NA,"json-against-humanity/src/Base","My inner demons.",FALSE,"My inner demons."
"White",NA,"json-against-humanity/src/Base","Actually taking candy from a baby.",FALSE,"Actually taking candy from a baby."
"White",NA,"json-against-humanity/src/Base","Crystal meth.",FALSE,"Crystal meth."
"White",NA,"json-against-humanity/src/Base","Exactly what you'd expect.",FALSE,"Exactly what you'd expect."
"White",NA,"json-against-humanity/src/Base","Passive-aggressive Post-it notes.",FALSE,"Passive-aggressive Post-it notes."
"White",NA,"json-against-humanity/src/Base","Inappropriate yodeling.",FALSE,"Inappropriate yodeling."
"White",NA,"json-against-humanity/src/Base","Lady Gaga.",FALSE,"Lady Gaga."
"White",NA,"json-against-humanity/src/Base","The Little Engine That Could.",FALSE,"The Little Engine That Could."
"White",NA,"json-against-humanity/src/Base","Vigilante justice.",FALSE,"Vigilante justice."
"White",NA,"json-against-humanity/src/Base","A death ray.",FALSE,"A death ray."
"White",NA,"json-against-humanity/src/Base","Poor life choices.",FALSE,"Poor life choices."
"White",NA,"json-against-humanity/src/Base","Embryonic stem cells.",FALSE,"Embryonic stem cells."
"White",NA,"json-against-humanity/src/Base","Nicolas Cage.",FALSE,"Nicolas Cage."
"White",NA,"json-against-humanity/src/Base","Switching to Geico&reg;.",FALSE,"Switching to Geico&reg;."
"White",NA,"json-against-humanity/src/Base","The chronic.",FALSE,"The chronic."
"White",NA,"json-against-humanity/src/Base","Home video of Oprah sobbing into a Lean Cuisine&reg;.",FALSE,"Home video of Oprah sobbing into a Lean Cuisine&reg;."
"White",NA,"json-against-humanity/src/Base","A bucket of fish heads.",FALSE,"A bucket of fish heads."
"White",NA,"json-against-humanity/src/Base","Being fat and stupid.",FALSE,"Being fat and stupid."
"White",NA,"json-against-humanity/src/Base","Hospice care.",FALSE,"Hospice care."
"White",NA,"json-against-humanity/src/Base","A pyramid of severed heads.",FALSE,"A pyramid of severed heads."
"White",NA,"json-against-humanity/src/Base","Getting married, having a few kids, buying some stuff, retiring to Florida, and dying.",FALSE,"Getting married, having a few kids, buying some stuff, retiring to Florida, and dying."
"White",NA,"json-against-humanity/src/Base","A subscription to Men's Fitness.",FALSE,"A subscription to Men's Fitness."
"White",NA,"json-against-humanity/src/Base","Crucifixion.",FALSE,"Crucifixion."
"White",NA,"json-against-humanity/src/Base","A micropig wearing a tiny raincoat and booties.",FALSE,"A micropig wearing a tiny raincoat and booties."
"White",NA,"json-against-humanity/src/Base","A tribe of warrior women.",FALSE,"A tribe of warrior women."
"White",NA,"json-against-humanity/src/Base","The penny whistle solo from ""My Heart Will Go On.""",FALSE,"The penny whistle solo from ""My Heart Will Go On."""
"White",NA,"json-against-humanity/src/Base","An oversized lollipop.",FALSE,"An oversized lollipop."
"White",NA,"json-against-humanity/src/Base","Helplessly giggling at the mention of Hutus and Tutsis.",FALSE,"Helplessly giggling at the mention of Hutus and Tutsis."
"White",NA,"json-against-humanity/src/Base","Not wearing pants.",FALSE,"Not wearing pants."
"White",NA,"json-against-humanity/src/Base","Her Majesty, Queen Elizabeth II.",FALSE,"Her Majesty, Queen Elizabeth II."
"White",NA,"json-against-humanity/src/Base","Funky fresh rhymes.",FALSE,"Funky fresh rhymes."
"White",NA,"json-against-humanity/src/Base","The art of seduction.",FALSE,"The art of seduction."
"White",NA,"json-against-humanity/src/Base","The Devil himself.",FALSE,"The Devil himself."
"White",NA,"json-against-humanity/src/Base","Advice from a wise, old black man.",FALSE,"Advice from a wise, old black man."
"White",NA,"json-against-humanity/src/Base","Destroying the evidence.",FALSE,"Destroying the evidence."
"White",NA,"json-against-humanity/src/Base","The light of a billion suns.",FALSE,"The light of a billion suns."
"White",NA,"json-against-humanity/src/Base","Synergistic management solutions.",FALSE,"Synergistic management solutions."
"White",NA,"json-against-humanity/src/Base","Growing a pair.",FALSE,"Growing a pair."
"White",NA,"json-against-humanity/src/Base","Silence.",FALSE,"Silence."
"White",NA,"json-against-humanity/src/Base","A live studio audience.",FALSE,"A live studio audience."
"White",NA,"json-against-humanity/src/Base","The Great Depression.",FALSE,"The Great Depression."
"White",NA,"json-against-humanity/src/Base","A spastic nerd.",FALSE,"A spastic nerd."
"White",NA,"json-against-humanity/src/Base","Tickling Sean Hannity, even after he tells you to stop.",FALSE,"Tickling Sean Hannity, even after he tells you to stop."
"White",NA,"json-against-humanity/src/Base","Stalin.",FALSE,"Stalin."
"White",NA,"json-against-humanity/src/Base","Rehab.",FALSE,"Rehab."
"White",NA,"json-against-humanity/src/Base","Capturing Newt Gingrich and forcing him to dance in a monkey suit.",FALSE,"Capturing Newt Gingrich and forcing him to dance in a monkey suit."
"White",NA,"json-against-humanity/src/Base","Battlefield amputations.",FALSE,"Battlefield amputations."
"White",NA,"json-against-humanity/src/Base","An uppercut.",FALSE,"An uppercut."
"White",NA,"json-against-humanity/src/Base","Shiny objects.",FALSE,"Shiny objects."
"White",NA,"json-against-humanity/src/Base","An ugly face.",FALSE,"An ugly face."
"White",NA,"json-against-humanity/src/Base","Menstrual rage.",FALSE,"Menstrual rage."
"White",NA,"json-against-humanity/src/Base","One trillion dollars.",FALSE,"One trillion dollars."
"White",NA,"json-against-humanity/src/Base","The entire Mormon Tabernacle Choir.",FALSE,"The entire Mormon Tabernacle Choir."
"White",NA,"json-against-humanity/src/Base","Extremely tight pants.",FALSE,"Extremely tight pants."
"White",NA,"json-against-humanity/src/Base","The Boy Scouts of America.",FALSE,"The Boy Scouts of America."
"White",NA,"json-against-humanity/src/Base","Stormtroopers.",FALSE,"Stormtroopers."
"White",NA,"json-against-humanity/src/CAHe1","Gladiatorial combat.",FALSE,"Gladiatorial combat."
"White",NA,"json-against-humanity/src/CAHe1","Good grammar.",FALSE,"Good grammar."
"White",NA,"json-against-humanity/src/CAHe1","Hipsters.",FALSE,"Hipsters."
"White",NA,"json-against-humanity/src/CAHe1","Gandalf.",FALSE,"Gandalf."
"White",NA,"json-against-humanity/src/CAHe1","Genetically engineered super-soldiers.",FALSE,"Genetically engineered super-soldiers."
"White",NA,"json-against-humanity/src/CAHe1","George Clooney's musk.",FALSE,"George Clooney's musk."
"White",NA,"json-against-humanity/src/CAHe1","Getting abducted by Peter Pan.",FALSE,"Getting abducted by Peter Pan."
"White",NA,"json-against-humanity/src/CAHe1","Eating an albino.",FALSE,"Eating an albino."
"White",NA,"json-against-humanity/src/CAHe1","Enormous Scandinavian women.",FALSE,"Enormous Scandinavian women."
"White",NA,"json-against-humanity/src/CAHe1","Fabricating statistics.",FALSE,"Fabricating statistics."
"White",NA,"json-against-humanity/src/CAHe1","Finding a skeleton.",FALSE,"Finding a skeleton."
"White",NA,"json-against-humanity/src/CAHe1","Dancing with a broom.",FALSE,"Dancing with a broom."
"White",NA,"json-against-humanity/src/CAHe1","Dorito breath.",FALSE,"Dorito breath."
"White",NA,"json-against-humanity/src/CAHe1","One thousand Slim Jims.",FALSE,"One thousand Slim Jims."
"White",NA,"json-against-humanity/src/CAHe1","My machete.",FALSE,"My machete."
"White",NA,"json-against-humanity/src/CAHe1","Overpowering your father.",FALSE,"Overpowering your father."
"White",NA,"json-against-humanity/src/CAHe1","Ominous background music.",FALSE,"Ominous background music."
"White",NA,"json-against-humanity/src/CAHe1","Media coverage.",FALSE,"Media coverage."
"White",NA,"json-against-humanity/src/CAHe1","Moral ambiguity.",FALSE,"Moral ambiguity."
"White",NA,"json-against-humanity/src/CAHe1","Medieval Times&reg; Dinner &amp; Tournament.",FALSE,"Medieval Times&reg; Dinner &amp; Tournament."
"White",NA,"json-against-humanity/src/CAHe1","Mad hacky-sack skills.",FALSE,"Mad hacky-sack skills."
"White",NA,"json-against-humanity/src/CAHe1","Leveling up.",FALSE,"Leveling up."
"White",NA,"json-against-humanity/src/CAHe1","Insatiable bloodlust.",FALSE,"Insatiable bloodlust."
"White",NA,"json-against-humanity/src/CAHe1","Historical revisionism.",FALSE,"Historical revisionism."
"White",NA,"json-against-humanity/src/CAHe1","Jean-Claude Van Damme.",FALSE,"Jean-Claude Van Damme."
"White",NA,"json-against-humanity/src/CAHe1","Jafar.",FALSE,"Jafar."
"White",NA,"json-against-humanity/src/CAHe1","The economy.",FALSE,"The economy."
"White",NA,"json-against-humanity/src/CAHe1","Statistically validated stereotypes.",FALSE,"Statistically validated stereotypes."
"White",NA,"json-against-humanity/src/CAHe1","Slow motion.",FALSE,"Slow motion."
"White",NA,"json-against-humanity/src/CAHe1","Space muffins.",FALSE,"Space muffins."
"White",NA,"json-against-humanity/src/CAHe1","Santa Claus.",FALSE,"Santa Claus."
"White",NA,"json-against-humanity/src/CAHe1","Ripping into a man's chest and pulling out his still-beating heart.",FALSE,"Ripping into a man's chest and pulling out his still-beating heart."
"White",NA,"json-against-humanity/src/CAHe1","Ryan Gosling riding in on a white horse.",FALSE,"Ryan Gosling riding in on a white horse."
"White",NA,"json-against-humanity/src/CAHe1","Quivering jowls.",FALSE,"Quivering jowls."
"White",NA,"json-against-humanity/src/CAHe1","Pistol-whipping a hostage.",FALSE,"Pistol-whipping a hostage."
"White",NA,"json-against-humanity/src/CAHe1","Quiche.",FALSE,"Quiche."
"White",NA,"json-against-humanity/src/CAHe1","Words, words, words.",FALSE,"Words, words, words."
"White",NA,"json-against-humanity/src/CAHe1","Being a busy adult with many important things to do.",FALSE,"Being a busy adult with many important things to do."
"White",NA,"json-against-humanity/src/CAHe1","The four arms of Vishnu.",FALSE,"The four arms of Vishnu."
"White",NA,"json-against-humanity/src/CAHe1","The hiccups.",FALSE,"The hiccups."
"White",NA,"json-against-humanity/src/CAHe1","The harsh light of day.",FALSE,"The harsh light of day."
"White",NA,"json-against-humanity/src/CAHe1","The Gulags.",FALSE,"The Gulags."
"White",NA,"json-against-humanity/src/CAHe1","The Fanta&reg; girls.",FALSE,"The Fanta&reg; girls."
"White",NA,"json-against-humanity/src/CAHe1","A beached whale.",FALSE,"A beached whale."
"White",NA,"json-against-humanity/src/CAHe1","A low standard of living.",FALSE,"A low standard of living."
"White",NA,"json-against-humanity/src/CAHe1","A nuanced critique.",FALSE,"A nuanced critique."
"White",NA,"json-against-humanity/src/CAHe1","A bloody pacifier.",FALSE,"A bloody pacifier."
"White",NA,"json-against-humanity/src/CAHe1","A crappy little hand.",FALSE,"A crappy little hand."
"White",NA,"json-against-humanity/src/CAHe1","Shaft.",FALSE,"Shaft."
"White",NA,"json-against-humanity/src/CAHe1","Being a dinosaur.",FALSE,"Being a dinosaur."
"White",NA,"json-against-humanity/src/CAHe1","Beating your wives.",FALSE,"Beating your wives."
"White",NA,"json-against-humanity/src/CAHe1","Neil Patrick Harris.",FALSE,"Neil Patrick Harris."
"White",NA,"json-against-humanity/src/CAHe1","Carnies.",FALSE,"Carnies."
"White",NA,"json-against-humanity/src/CAHe1","Bosnian chicken farmers.",FALSE,"Bosnian chicken farmers."
"White",NA,"json-against-humanity/src/CAHe1","A web of lies.",FALSE,"A web of lies."
"White",NA,"json-against-humanity/src/CAHe1","A rival dojo.",FALSE,"A rival dojo."
"White",NA,"json-against-humanity/src/CAHe1","A passionate Latino lover.",FALSE,"A passionate Latino lover."
"White",NA,"json-against-humanity/src/CAHe1","Appreciative snapping.",FALSE,"Appreciative snapping."
"White",NA,"json-against-humanity/src/CAHe1","Apologizing.",FALSE,"Apologizing."
"White",NA,"json-against-humanity/src/CAHe1","Clams.",FALSE,"Clams."
"White",NA,"json-against-humanity/src/CAHe1","A woman scorned.",FALSE,"A woman scorned."
"White",NA,"json-against-humanity/src/CAHe2","Spring break!",FALSE,"Spring break!"
"White",NA,"json-against-humanity/src/CAHe2","Another shot of morphine.",FALSE,"Another shot of morphine."
"White",NA,"json-against-humanity/src/CAHe2","Dining with cardboard cutouts of the cast of ""Friends.""",FALSE,"Dining with cardboard cutouts of the cast of ""Friends."""
"White",NA,"json-against-humanity/src/CAHe2","A soulful rendition of ""Ol' Man River.""",FALSE,"A soulful rendition of ""Ol' Man River."""
"White",NA,"json-against-humanity/src/CAHe2","Making a friend.",FALSE,"Making a friend."
"White",NA,"json-against-humanity/src/CAHe2","Intimacy problems.",FALSE,"Intimacy problems."
"White",NA,"json-against-humanity/src/CAHe2","The new Radiohead album.",FALSE,"The new Radiohead album."
"White",NA,"json-against-humanity/src/CAHe2","Pretty Pretty Princess Dress-Up Board Game&reg;.",FALSE,"Pretty Pretty Princess Dress-Up Board Game&reg;."
"White",NA,"json-against-humanity/src/CAHe2","A man in yoga pants with a ponytail and feather earrings.",FALSE,"A man in yoga pants with a ponytail and feather earrings."
"White",NA,"json-against-humanity/src/CAHe2","An army of skeletons.",FALSE,"An army of skeletons."
"White",NA,"json-against-humanity/src/CAHe2","A squadron of moles wearing aviator goggles.",FALSE,"A squadron of moles wearing aviator goggles."
"White",NA,"json-against-humanity/src/CAHe2","Beefin' over turf.",FALSE,"Beefin' over turf."
"White",NA,"json-against-humanity/src/CAHe2","The Google.",FALSE,"The Google."
"White",NA,"json-against-humanity/src/CAHe2","A sweet spaceship.",FALSE,"A sweet spaceship."
"White",NA,"json-against-humanity/src/CAHe2","Special musical guest, Cher.",FALSE,"Special musical guest, Cher."
"White",NA,"json-against-humanity/src/CAHe2","The human body.",FALSE,"The human body."
"White",NA,"json-against-humanity/src/CAHe2","Nunchuck moves.",FALSE,"Nunchuck moves."
"White",NA,"json-against-humanity/src/CAHe2","An ether-soaked rag.",FALSE,"An ether-soaked rag."
"White",NA,"json-against-humanity/src/CAHe2","Oncoming traffic.",FALSE,"Oncoming traffic."
"White",NA,"json-against-humanity/src/CAHe2","A dollop of sour cream.",FALSE,"A dollop of sour cream."
"White",NA,"json-against-humanity/src/CAHe2","My first kill.",FALSE,"My first kill."
"White",NA,"json-against-humanity/src/CAHe2","Boris the Soviet Love Hammer.",FALSE,"Boris the Soviet Love Hammer."
"White",NA,"json-against-humanity/src/CAHe2","The grey nutrient broth that sustains Mitt Romney.",FALSE,"The grey nutrient broth that sustains Mitt Romney."
"White",NA,"json-against-humanity/src/CAHe2","Power.",FALSE,"Power."
"White",NA,"json-against-humanity/src/CAHe2","Death by Steven Seagal.",FALSE,"Death by Steven Seagal."
"White",NA,"json-against-humanity/src/CAHe2","A Burmese tiger pit.",FALSE,"A Burmese tiger pit."
"White",NA,"json-against-humanity/src/CAHe2","Basic human decency.",FALSE,"Basic human decency."
"White",NA,"json-against-humanity/src/CAHe2","Grandpa's ashes.",FALSE,"Grandpa's ashes."
"White",NA,"json-against-humanity/src/CAHe2","One Ring to rule them all.",FALSE,"One Ring to rule them all."
"White",NA,"json-against-humanity/src/CAHe2","The day the birds attacked.",FALSE,"The day the birds attacked."
"White",NA,"json-against-humanity/src/CAHe2","The mere concept of Applebee's&reg;.",FALSE,"The mere concept of Applebee's&reg;."
"White",NA,"json-against-humanity/src/CAHe2","A sad fat dragon with no friends.",FALSE,"A sad fat dragon with no friends."
"White",NA,"json-against-humanity/src/CAHe2","A pi&ntilde;ata full of scorpions.",FALSE,"A pi&ntilde;ata full of scorpions."
"White",NA,"json-against-humanity/src/CAHe2","Existing.",FALSE,"Existing."
"White",NA,"json-against-humanity/src/CAHe2","Hillary Clinton's death stare.",FALSE,"Hillary Clinton's death stare."
"White",NA,"json-against-humanity/src/CAHe2","Catastrophic urethral trauma.",FALSE,"Catastrophic urethral trauma."
"White",NA,"json-against-humanity/src/CAHe2","Daddy's belt.",FALSE,"Daddy's belt."
"White",NA,"json-against-humanity/src/CAHe2","Mooing.",FALSE,"Mooing."
"White",NA,"json-against-humanity/src/CAHe2","Rising from the grave.",FALSE,"Rising from the grave."
"White",NA,"json-against-humanity/src/CAHe2","Subduing a grizzly bear and making her your wife.",FALSE,"Subduing a grizzly bear and making her your wife."
"White",NA,"json-against-humanity/src/CAHe2","Weapons-grade plutonium.",FALSE,"Weapons-grade plutonium."
"White",NA,"json-against-humanity/src/CAHe2","All of this blood.",FALSE,"All of this blood."
"White",NA,"json-against-humanity/src/CAHe2","The mixing of the races.",FALSE,"The mixing of the races."
"White",NA,"json-against-humanity/src/CAHe2","Pumping out a baby every nine months.",FALSE,"Pumping out a baby every nine months."
"White",NA,"json-against-humanity/src/CAHe2","Tongue.",FALSE,"Tongue."
"White",NA,"json-against-humanity/src/CAHe2","Wearing an octopus for a hat.",FALSE,"Wearing an octopus for a hat."
"White",NA,"json-against-humanity/src/CAHe2","An unhinged ferris wheel rolling toward the sea.",FALSE,"An unhinged ferris wheel rolling toward the sea."
"White",NA,"json-against-humanity/src/CAHe2","Finding Waldo.",FALSE,"Finding Waldo."
"White",NA,"json-against-humanity/src/CAHe2","A magic hippie love cloud.",FALSE,"A magic hippie love cloud."
"White",NA,"json-against-humanity/src/CAHe2","Living in a trashcan.",FALSE,"Living in a trashcan."
"White",NA,"json-against-humanity/src/CAHe2","The corporations.",FALSE,"The corporations."
"White",NA,"json-against-humanity/src/CAHe2","Jeff Goldblum.",FALSE,"Jeff Goldblum."
"White",NA,"json-against-humanity/src/CAHe2","Survivor's guilt.",FALSE,"Survivor's guilt."
"White",NA,"json-against-humanity/src/CAHe2","Me.",FALSE,"Me."
"White",NA,"json-against-humanity/src/CAHe3","All my friends dying.",FALSE,"All my friends dying."
"White",NA,"json-against-humanity/src/CAHe3","Some kind of bird-man.",FALSE,"Some kind of bird-man."
"White",NA,"json-against-humanity/src/CAHe3","The entire Internet.",FALSE,"The entire Internet."
"White",NA,"json-against-humanity/src/CAHe3","Going around punching people.",FALSE,"Going around punching people."
"White",NA,"json-against-humanity/src/CAHe3","A boo-boo.",FALSE,"A boo-boo."
"White",NA,"json-against-humanity/src/CAHe3","Indescribable loneliness.",FALSE,"Indescribable loneliness."
"White",NA,"json-against-humanity/src/CAHe3","Chugging a lava lamp.",FALSE,"Chugging a lava lamp."
"White",NA,"json-against-humanity/src/CAHe3","Nothing.",FALSE,"Nothing."
"White",NA,"json-against-humanity/src/CAHe3","Samuel L. Jackson.",FALSE,"Samuel L. Jackson."
"White",NA,"json-against-humanity/src/CAHe3","Self-flagellation.",FALSE,"Self-flagellation."
"White",NA,"json-against-humanity/src/CAHe3","The systematic destruction of an entire people and their way of life.",FALSE,"The systematic destruction of an entire people and their way of life."
"White",NA,"json-against-humanity/src/CAHe3","The Quesadilla Explosion Salad&trade; from Chili's&reg;.",FALSE,"The Quesadilla Explosion Salad&trade; from Chili's&reg;."
"White",NA,"json-against-humanity/src/CAHe3","Vietnam flashbacks.",FALSE,"Vietnam flashbacks."
"White",NA,"json-against-humanity/src/CAHe3","Actually getting shot, for real.",FALSE,"Actually getting shot, for real."
"White",NA,"json-against-humanity/src/CAHe3","Cock.",FALSE,"Cock."
"White",NA,"json-against-humanity/src/CAHe3","Dying alone and in pain.",FALSE,"Dying alone and in pain."
"White",NA,"json-against-humanity/src/CAHe3","A cop who is also a dog.",FALSE,"A cop who is also a dog."
"White",NA,"json-against-humanity/src/CAHe3","A lamprey swimming up the toilet and latching onto your taint.",FALSE,"A lamprey swimming up the toilet and latching onto your taint."
"White",NA,"json-against-humanity/src/CAHe3","Slapping a racist old lady.",FALSE,"Slapping a racist old lady."
"White",NA,"json-against-humanity/src/CAHe3","Jumping out at people.",FALSE,"Jumping out at people."
"White",NA,"json-against-humanity/src/CAHe3","Three months in the hole.",FALSE,"Three months in the hole."
"White",NA,"json-against-humanity/src/CAHe3","The Land of Chocolate.",FALSE,"The Land of Chocolate."
"White",NA,"json-against-humanity/src/CAHe3","My manservant, Claude.",FALSE,"My manservant, Claude."
"White",NA,"json-against-humanity/src/CAHe3","Letting everyone down.",FALSE,"Letting everyone down."
"White",NA,"json-against-humanity/src/CAHe3","Having shotguns for legs.",FALSE,"Having shotguns for legs."
"White",NA,"json-against-humanity/src/CAHe3","Mufasa's death scene.",FALSE,"Mufasa's death scene."
"White",NA,"json-against-humanity/src/CAHe3","The Harlem Globetrotters.",FALSE,"The Harlem Globetrotters."
"White",NA,"json-against-humanity/src/CAHe3","Demonic possession.",FALSE,"Demonic possession."
"White",NA,"json-against-humanity/src/CAHe3","Fisting.",FALSE,"Fisting."
"White",NA,"json-against-humanity/src/CAHe3","Girls that always be textin'.",FALSE,"Girls that always be textin'."
"White",NA,"json-against-humanity/src/CAHe3","Blowing some dudes in an alley.",FALSE,"Blowing some dudes in an alley."
"White",NA,"json-against-humanity/src/CAHe3","A spontaneous conga line.",FALSE,"A spontaneous conga line."
"White",NA,"json-against-humanity/src/CAHe3","Disco fever.",FALSE,"Disco fever."
"White",NA,"json-against-humanity/src/CAHe3","Drinking ten 5-hour ENERGYs&reg; to get fifty continuous hours of energy.",FALSE,"Drinking ten 5-hour ENERGYs&reg; to get fifty continuous hours of energy."
"White",NA,"json-against-humanity/src/CAHe3","Some douche with an acoustic guitar.",FALSE,"Some douche with an acoustic guitar."
"White",NA,"json-against-humanity/src/CAHe3","Spending lots of money.",FALSE,"Spending lots of money."
"White",NA,"json-against-humanity/src/CAHe3","An unstoppable wave of fire ants.",FALSE,"An unstoppable wave of fire ants."
"White",NA,"json-against-humanity/src/CAHe3","A greased-up Matthew McConaughey.",FALSE,"A greased-up Matthew McConaughey."
"White",NA,"json-against-humanity/src/CAHe3","Flying robots that kill people.",FALSE,"Flying robots that kill people."
"White",NA,"json-against-humanity/src/CAHe3","Unlimited soup, salad, and breadsticks.",FALSE,"Unlimited soup, salad, and breadsticks."
"White",NA,"json-against-humanity/src/CAHe3","Crying into the pages of Sylvia Plath.",FALSE,"Crying into the pages of Sylvia Plath."
"White",NA,"json-against-humanity/src/CAHe3","Screaming like a maniac.",FALSE,"Screaming like a maniac."
"White",NA,"json-against-humanity/src/CAHe3","Not contributing to society in any meaningful way.",FALSE,"Not contributing to society in any meaningful way."
"White",NA,"json-against-humanity/src/CAHe3","A pile of squirming bodies.",FALSE,"A pile of squirming bodies."
"White",NA,"json-against-humanity/src/CAHe3","Buying the right pants to be cool.",FALSE,"Buying the right pants to be cool."
"White",NA,"json-against-humanity/src/CAHe3","A surprising amount of hair.",FALSE,"A surprising amount of hair."
"White",NA,"json-against-humanity/src/CAHe3","Eating Tom Selleck's mustache to gain his powers.",FALSE,"Eating Tom Selleck's mustache to gain his powers."
"White",NA,"json-against-humanity/src/CAHe3","Velcro&trade;.",FALSE,"Velcro&trade;."
"White",NA,"json-against-humanity/src/CAHe3","A PowerPoint presentation.",FALSE,"A PowerPoint presentation."
"White",NA,"json-against-humanity/src/CAHe4","Crazy opium eyes.",FALSE,"Crazy opium eyes."
"White",NA,"json-against-humanity/src/CAHe4","An interracial handshake.",FALSE,"An interracial handshake."
"White",NA,"json-against-humanity/src/CAHe4","Moderate-to-severe joint pain.",FALSE,"Moderate-to-severe joint pain."
"White",NA,"json-against-humanity/src/CAHe4","Finally finishing off the Indians.",FALSE,"Finally finishing off the Indians."
"White",NA,"json-against-humanity/src/CAHe4","Sugar madness.",FALSE,"Sugar madness."
"White",NA,"json-against-humanity/src/CAHe4","Actual mutants with medical conditions and no superpowers.",FALSE,"Actual mutants with medical conditions and no superpowers."
"White",NA,"json-against-humanity/src/CAHe4","The complex geopolitical quagmire that is the Middle East.",FALSE,"The complex geopolitical quagmire that is the Middle East."
"White",NA,"json-against-humanity/src/CAHe4","Neil Diamond's Greatest Hits.",FALSE,"Neil Diamond's Greatest Hits."
"White",NA,"json-against-humanity/src/CAHe4","Whatever a McRib&reg; is made of.",FALSE,"Whatever a McRib&reg; is made of."
"White",NA,"json-against-humanity/src/CAHe4","All the single ladies.",FALSE,"All the single ladies."
"White",NA,"json-against-humanity/src/CAHe4","How awesome I am.",FALSE,"How awesome I am."
"White",NA,"json-against-humanity/src/CAHe4","Smoking crack, for instance.",FALSE,"Smoking crack, for instance."
"White",NA,"json-against-humanity/src/CAHe4","Falling into the toilet.",FALSE,"Falling into the toilet."
"White",NA,"json-against-humanity/src/CAHe4","A hopeless amount of spiders.",FALSE,"A hopeless amount of spiders."
"White",NA,"json-against-humanity/src/CAHe4","Drinking responsibly.",FALSE,"Drinking responsibly."
"White",NA,"json-against-humanity/src/CAHe4","The safe word.",FALSE,"The safe word."
"White",NA,"json-against-humanity/src/CAHe4","Angelheaded hipsters burning for the ancient heavenly connection to the starry dynamo in the machinery of night.",FALSE,"Angelheaded hipsters burning for the ancient heavenly connection to the starry dynamo in the machinery of night."
"White",NA,"json-against-humanity/src/CAHe4","Bouncing up and down.",FALSE,"Bouncing up and down."
"White",NA,"json-against-humanity/src/CAHe4","Ambiguous sarcasm.",FALSE,"Ambiguous sarcasm."
"White",NA,"json-against-humanity/src/CAHe4","A shiny rock that proves I love you.",FALSE,"A shiny rock that proves I love you."
"White",NA,"json-against-humanity/src/CAHe4","My worthless son.",FALSE,"My worthless son."
"White",NA,"json-against-humanity/src/CAHe4","Exploding pigeons.",FALSE,"Exploding pigeons."
"White",NA,"json-against-humanity/src/CAHe4","A Ugandan warlord.",FALSE,"A Ugandan warlord."
"White",NA,"json-against-humanity/src/CAHe4","Child Protective Services.",FALSE,"Child Protective Services."
"White",NA,"json-against-humanity/src/CAHe4","A Native American who solves crimes by going into the spirit world.",FALSE,"A Native American who solves crimes by going into the spirit world."
"White",NA,"json-against-humanity/src/CAHe4","Doo-doo.",FALSE,"Doo-doo."
"White",NA,"json-against-humanity/src/CAHe4","The peaceful and nonthreatening rise of China.",FALSE,"The peaceful and nonthreatening rise of China."
"White",NA,"json-against-humanity/src/CAHe4","Sports.",FALSE,"Sports."
"White",NA,"json-against-humanity/src/CAHe4","Unquestioning obedience.",FALSE,"Unquestioning obedience."
"White",NA,"json-against-humanity/src/CAHe4","Three consecutive seconds of happiness.",FALSE,"Three consecutive seconds of happiness."
"White",NA,"json-against-humanity/src/CAHe4","Grammar nazis who are also regular Nazis.",FALSE,"Grammar nazis who are also regular Nazis."
"White",NA,"json-against-humanity/src/CAHe4","Africa.",FALSE,"Africa."
"White",NA,"json-against-humanity/src/CAHe4","Depression.",FALSE,"Depression."
"White",NA,"json-against-humanity/src/CAHe4","A horse with no legs.",FALSE,"A horse with no legs."
"White",NA,"json-against-humanity/src/CAHe4","The euphoric rush of strangling a drifter.",FALSE,"The euphoric rush of strangling a drifter."
"White",NA,"json-against-humanity/src/CAHe4","Khakis.",FALSE,"Khakis."
"White",NA,"json-against-humanity/src/CAHe4","Interspecies marriage.",FALSE,"Interspecies marriage."
"White",NA,"json-against-humanity/src/CAHe4","A gender identity that can only be conveyed through slam poetry.",FALSE,"A gender identity that can only be conveyed through slam poetry."
"White",NA,"json-against-humanity/src/CAHe4","What Jesus would do.",FALSE,"What Jesus would do."
